subcategory,Dia,mes,dia_num,Tipo Dia,Subregión (SGR),CANTIDAD,Cuarta medida correctiva al Código Nacional de Policía más impuesta ,Fallecidos por siniestros viales,Población total de hombres,Población total de mujeres,Porcentaje población de hombres,Porcentaje población de mujeres,Primera medida correctiva al Código Nacional de Policía más impuesta ,Proporción en que son impuestas otras medidas correctivas al Código Nacional de Policía más impuesta ,Puntaje SISBEN: Promedio - Cabecera,Quinta medida correctiva al Código Nacional de Policía más impuesta ,Segunda medida correctiva al Código Nacional de Policía más impuesta ,Tasa de extorsión por cada 100.000 habitantes,Tasa de exÃ¡menes por presunto delito sexual a mujeres por cada 100 mil habitantes,Tasa de exámenes médico legales por presunto delito sexual contra adolescentes,Tasa de exámenes médico legales por presunto delito sexual contra niños y niñas de 0 a 5 años,Tasa de exámenes médico legales por presunto delito sexual contra niños y nñas de 6 a 11 años,Tasa de homicidio intencional en hombres por cada 100.000 habitantes,Tasa de homicidio intencional en mujeres por cada 100.000 habitantes,Tasa de homicidio intencional en áreas rurales por cada 100.000 habitantes,Tasa de homicidio intencional en áreas urbanas por cada 100.000 habitantes,Tasa de homicidio intencional por cada 100.000 habitantes,Tasa de homicidios en accidentes de tránsito por cada 100.000 habitantes,Tasa de homicidios en hombres por cada 100.000 habitantes,Tasa de homicidios en mujeres por cada 100.000 habitantes,Tasa de homicidios en áreas rurales por cada 100.000 habitantes,Tasa de homicidios en áreas urbanas por cada 100.000 habitantes,Tasa de homicidios por cada 100.000 habitantes,Tasa de hurto a personas por cada 100.000 habitantes,Tasa de hurto común por cada 100.000 habitantes,Tasa de lesiones en accidentes de tránsito por cada 100.000 habitantes,Tasa de secuestro por cada 100.000 habitantes,Tasa de violencia contra adolescentes 12 a 17 años,Tasa de violencia contra niños y niñas de 6 a 11 años,Tasa de violencia contra niños y niñas de primera infancia,Tasa de violencia de pareja a mujeres por cada 100 mil habitantes,Tasa de violencia interpersonal por cada 100.000 habitantes,Tasa de violencia intrafamiliar por cada 100.000 habitantes,Tercera medida correctiva al Código Nacional de Policía más impuesta ,Índice de Interrelación de Problemáticas
Belleza,Martes,8,30,Laboral-Quincena,Centro,6.0,2.0333333333333337,5.666666666666667,7837.8,7879.6,49.867999999999995,50.132000000000005,17.12,6.876666666666666,39.83,1.5599999999999998,3.3066666666666666,20.24833333333333,70.67,142.6225,264.55,187.29333333333332,106.80333333333333,25.445,89.21666666666665,31.17833333333333,61.70666666666667,26.795,71.2425,6.41,52.332499999999996,23.557499999999997,52.706,79.26666666666667,157.8725,99.665,0.0,220.3775,140.86,47.74,68.15,179.99,94.455,3.1033333333333335,25.45
Despensa,Martes,8,30,Laboral-Quincena,Alto Oriente,12.0,1.5433333333333332,3.0,9180.6,9036.0,50.398,49.602,19.823333333333334,4.193333333333333,34.53,1.24,5.0,4.44,8.72,113.29,73.86,62.42,48.274,11.1,44.718,16.2625,26.558,11.12,41.582499999999996,0.0,36.5225,9.4375,22.3,31.598333333333333,82.51,48.02166666666667,0.0,76.57,46.9925,46.410000000000004,21.4,82.71333333333332,73.095,2.203333333333333,32.29
Dulces y postres,Martes,8,30,Laboral-Quincena,Urabá,8.0,0.45999999999999996,38.333333333333336,61938.0,67023.2,48.032,51.968,29.683333333333337,2.2433333333333336,21.92,0.41,0.6366666666666666,5.11,47.04,69.97999999999999,12.410000000000002,54.195,119.30333333333334,7.021666666666667,55.36833333333334,70.18666666666667,60.975,32.155,94.465,7.135,41.207499999999996,60.955,58.92,91.11833333333334,162.565,59.699999999999996,0.26,198.4675,83.1125,17.0025,182.36,148.27,94.2475,0.5599999999999999,54.57
Limpieza de cocina,Martes,8,30,Laboral-Quincena,Occidente,6.0,1.0999999999999999,63.666666666666664,142287.2,159485.2,47.152,52.848,20.996666666666666,2.4966666666666666,50.2,1.05,6.496666666666666,12.89,113.44,339.4525,180.8475,253.4625,53.61333333333334,4.736666666666667,34.428333333333335,27.613333333333333,27.826666666666668,14.805000000000001,41.5,3.2925,25.715000000000003,21.195,27.542,562.06,834.12,132.35666666666665,0.0,754.04,344.125,212.235,232.65,339.6333333333333,154.85,1.86,16.11
Aseo de hogar,Miercoles,8,31,Laboral,Vertiente Oriental,12.0,1.4433333333333334,74.83333333333333,223762.6,251706.6,47.064,52.936,16.49,3.953333333333333,34.34,1.2333333333333334,7.079999999999999,13.856666666666667,108.72,385.7025,207.55,370.275,48.10333333333333,4.685,29.01,24.26,25.113333333333333,15.131666666666668,36.025,4.195,22.8875,18.3575,24.472,544.085,757.92,340.715,0.385,633.01,404.65999999999997,219.43,208.52,247.89666666666665,183.495,3.8000000000000003,19.59
Belleza,Miercoles,8,31,Laboral,Norte,6.0,1.0766666666666667,4.5,10926.4,11735.4,48.215999999999994,51.784000000000006,22.540000000000003,5.236666666666667,47.81,0.9600000000000001,2.47,29.218333333333334,37.65,263.245,199.1625,147.9975,77.395,8.65,63.32666666666666,18.888333333333332,38.85166666666667,13.836666666666666,67.0975,2.205,57.195,14.28,37.236000000000004,187.33,355.07,61.88666666666668,0.0,608.8075,283.3475,280.07,137.5,236.93666666666664,199.8475,1.72,13.31
Belleza,Miercoles,8,31,Laboral,Norte,12.0,1.8499999999999999,4.5,11482.6,11569.2,49.812,50.188,18.16,5.739999999999999,37.24,0.9433333333333334,4.066666666666667,4.3575,17.9,49.30666666666667,59.42,301.05,50.77,12.95,43.06833333333333,15.187999999999999,27.465,11.533333333333333,43.56,4.2825,35.86,12.850000000000001,28.577999999999996,41.83,118.5575,125.40666666666668,0.0,126.60249999999999,100.7925,25.0075,10.81,163.01333333333335,64.0025,3.24,30.7
Belleza,Miercoles,8,31,Laboral,Centro,12.0,1.4266666666666665,9.666666666666666,11006.4,11699.4,48.474000000000004,51.525999999999996,20.843333333333334,6.363333333333333,34.9,0.7733333333333333,3.026666666666667,19.191666666666666,10.96,146.135,99.53000000000002,143.69,105.065,10.6,80.232,51.13666666666666,54.57333333333333,25.866666666666664,84.7625,4.279999999999999,20.2875,49.8,53.065999999999995,100.32666666666667,166.1775,87.95666666666666,3.3200000000000003,193.3075,117.0975,37.557500000000005,38.33,101.13333333333333,70.6175,1.57,14.48
Charcutería,Miercoles,8,31,Laboral,Valle del Aburrá,6.0,0.7566666666666667,21.5,26692.4,27104.2,49.616,50.384,24.909999999999997,1.7533333333333332,48.25,0.33,3.8266666666666667,21.974999999999998,82.2,250.365,116.45666666666666,209.0625,77.87333333333333,4.8500000000000005,56.85166666666667,22.082,39.843333333333334,34.13,60.06,1.8,43.295,14.86,42.048,208.215,388.6675,139.23166666666665,0.0,555.35,316.3575,133.8925,215.94,245.59333333333333,225.6175,2.4266666666666667,18.26
Charcutería,Miercoles,8,31,Laboral,Bajo Cauca,6.0,0.6966666666666667,18.0,45519.2,48218.6,48.56,51.44,26.763333333333335,1.7300000000000002,24.61,0.6466666666666666,3.0566666666666666,29.548333333333332,33.75,143.575,56.77333333333333,103.0175,186.28333333333333,16.476666666666667,275.48499999999996,74.53666666666668,98.90999999999998,10.031666666666666,180.86499999999998,15.3575,222.685,76.715,106.346,162.42166666666665,271.99,24.736666666666665,0.535,277.395,124.67,59.99,189.54,213.84666666666666,152.5675,1.1033333333333333,33.87
Cuidado Personal,Miercoles,8,31,Laboral,Suroeste,6.0,1.5433333333333332,4.666666666666667,9323.2,9267.2,50.154,49.846,17.743333333333332,6.300000000000001,36.85,1.0233333333333332,5.603333333333333,10.011666666666667,71.4,381.5775,327.73,610.5575,161.11333333333332,26.05,127.835,35.00833333333333,91.65166666666666,18.906666666666666,124.6325,5.4625,97.535,14.342500000000001,95.368,52.64000000000001,165.35750000000002,32.723333333333336,1.375,855.95,668.3,428.6425,90.32,253.99666666666667,109.14,1.7833333333333332,47.26
Dulces y postres,Miercoles,8,31,Laboral,Sur,15.0,2.7066666666666666,35.333333333333336,83147.0,88045.4,48.568,51.434000000000005,13.056666666666665,3.5733333333333337,51.37,0.9466666666666668,10.563333333333333,24.441666666666666,81.28,189.6575,80.51,105.17,110.95333333333333,8.576666666666666,116.875,41.365,58.203333333333326,17.101666666666667,83.0175,8.5925,88.0275,32.1425,60.674,319.9433333333333,477.8875,126.77333333333333,1.245,251.60500000000002,99.5275,75.925,166.16,213.49333333333334,105.8075,3.1500000000000004,15.36
Limpieza de cocina,Miercoles,8,31,Laboral,Sur,6.0,0.7933333333333334,90.16666666666667,169653.0,184805.2,47.864,52.136,24.279999999999998,4.523333333333333,42.07,0.7833333333333333,2.436666666666667,12.071666666666667,66.83,148.2625,91.63250000000001,121.1175,74.45333333333333,5.53,50.03666666666667,35.38666666666666,38.49,18.75166666666667,60.0025,4.75,41.0025,28.4925,37.582,423.20166666666665,563.5225,177.16833333333332,0.7024999999999999,329.42,146.9325,97.08,207.01,244.36333333333334,162.7175,1.18,10.29
"Lácteos, huevos y refrigerados",Miercoles,8,31,Laboral,Bajo Cauca,12.0,0.8866666666666667,2.0,12594.6,12700.2,49.794,50.206,23.08666666666667,6.535,29.57,0.7166666666666667,3.7300000000000004,12.907499999999999,64.98467190486303,53.74666666666667,126.69867211386399,40.68,143.19166666666666,18.8,109.0,38.98,76.115,10.594999999999999,121.5975,10.0475,79.44500000000001,49.7125,84.24199999999999,50.86166666666667,101.5125,7.741666666666667,0.0,56.800000000000004,21.2925,0.0,0.0,55.82,59.8575,1.2166666666666668,57.11
"Lácteos, huevos y refrigerados",Miercoles,8,31,Laboral,Occidente,6.0,1.1033333333333333,2.3333333333333335,5820.6,6455.2,47.416,52.584,21.94333333333333,3.676666666666667,40.65,0.9466666666666667,4.3,14.882,44.46,93.33,130.72,96.275,109.705,20.666666666666668,98.61666666666666,43.501666666666665,57.39833333333333,17.926666666666666,105.32249999999999,11.9,91.7225,44.167500000000004,58.3,51.178333333333335,83.4175,119.61166666666666,0.0,89.98249999999999,48.1375,27.3825,17.18,150.48,98.3625,2.03,16.33
Pasabocas,Miercoles,8,31,Laboral,Alto Occidente,4.0,1.16,3.3333333333333335,4615.2,4449.6,50.914,49.086,22.393333333333334,4.616666666666666,34.95,0.92,2.86,8.3275,67.34,114.68,126.69867211386399,263.5966666666667,90.56,22.85,39.63333333333333,120.98333333333333,42.151666666666664,29.236666666666665,65.15,0.0,28.1375,71.92750000000001,48.144,30.958333333333332,106.57,128.57166666666666,0.0,114.8875,109.03999999999999,23.2775,28.2,153.64666666666668,60.557500000000005,2.0566666666666666,42.49
Pasabocas,Jueves,9,1,Laboral,Norte,6.0,1.5199999999999998,1.8333333333333333,16925.0,10862.2,60.912,39.088,23.606666666666666,3.9333333333333336,33.91,1.43,1.8,15.75,240.94,124.8275,102.41666666666667,192.6725,189.04666666666665,23.425,148.53833333333333,50.199999999999996,121.26666666666667,8.794,196.53,21.1025,160.7075,41.035000000000004,147.744,45.26333333333333,109.62,15.771666666666667,2.4466666666666668,360.81,227.755,91.745,221.98,152.76666666666665,67.8875,1.7100000000000002,62.48
Despensa,Viernes,9,2,Laboral,Centro,12.0,1.0366666666666668,4.0,7940.6,7775.4,50.528,49.474000000000004,17.02,2.9533333333333336,39.95,0.69,8.196666666666667,8.51,57.02,143.73999999999998,62.23,148.07666666666668,81.91166666666668,12.725000000000001,61.836666666666666,40.5,43.49,15.896666666666667,50.6125,6.385,42.81999999999999,0.0,39.396,122.23833333333334,273.0625,74.04166666666667,0.0,257.57,166.1325,34.917500000000004,153.72,258.61999999999995,119.4075,4.1066666666666665,26.31
Despensa,Viernes,9,2,Laboral,Norte,12.0,0.8866666666666667,0.6666666666666666,3590.2,3715.6,49.14,50.86,18.683333333333334,4.076666666666667,35.93,0.87,6.603333333333333,13.7025,59.72,354.2066666666667,283.09000000000003,262.5875,61.025,13.382137469710932,60.21666666666667,24.549999999999997,29.936666666666667,7.02,64.92,0.0,67.9925,6.1075,36.884,36.757999999999996,88.0625,58.426,6.775,289.18,221.6025,115.15,36.43,59.419999999999995,59.3025,2.8733333333333335,26.96
Panadería y Pastelería,Viernes,9,2,Laboral,Oriente,6.0,0.7399999999999999,13.5,35619.2,37847.2,48.482,51.517999999999994,21.533333333333335,2.9166666666666665,48.09,0.4666666666666666,5.196666666666666,17.703333333333333,73.81,287.51,120.6575,245.97000000000003,40.33833333333333,5.756666666666667,63.26166666666666,16.625,22.525000000000002,10.736666666666666,30.995,3.9924999999999997,56.68,11.375,23.036,244.125,385.52750000000003,188.36,0.35,593.21,299.08,144.79000000000002,217.44,362.92,196.6175,3.1466666666666665,21.62
Pasabocas,Viernes,9,2,Laboral,Centro,5.0,1.9800000000000002,44.333333333333336,209514.2,234871.0,47.148,52.852,9.253333333333332,10.86,45.71,0.8866666666666666,8.746666666666666,9.345,88.93,282.6225,130.1225,229.76749999999998,23.738333333333333,2.433333333333333,21.363333333333333,11.898333333333333,12.495,8.040000000000001,19.61,2.0425,17.1275,9.86,11.912,317.825,487.3275,151.08166666666668,0.0,558.4449999999999,257.78249999999997,126.7,145.96,252.41333333333333,108.08500000000001,2.28,11.28
Productos Congelados,Viernes,9,2,Laboral,Occidente,12.0,0.88,43.5,150389.8,165588.2,47.598,52.402,24.396666666666672,2.683333333333333,27.2,0.7866666666666667,2.75,44.71,48.23,87.7025,28.2875,64.895,71.76666666666667,3.8649999999999998,31.101666666666663,37.68333333333333,36.135,10.996666666666668,65.125,2.455,27.025,33.77,40.036,220.73666666666668,327.205,44.20666666666667,1.024,149.57,67.4575,30.9425,124.49,128.61666666666667,82.1125,2.5066666666666664,34.09
Belleza,Sabado,9,3,Fin de Semana,Oriente,12.0,0.7766666666666667,10.5,32929.6,34097.4,49.132,50.868,21.533333333333335,5.05,54.36,0.7133333333333333,3.5833333333333335,16.683333333333334,18.59,115.53999999999999,80.6675,103.83,29.261666666666667,4.45,27.101666666666663,11.280000000000001,15.901666666666666,8.786666666666667,22.215,2.1975000000000002,20.195,8.855,17.428,267.905,416.7625,12.716666666666667,0.75,119.735,112.66,73.56,27.31,86.44999999999999,34.557500000000005,2.34,14.63
Belleza,Sabado,9,3,Fin de Semana,Vertiente Oriental,1.0,2.1466666666666665,2.0,8542.2,8480.0,50.182,49.818,14.063333333333334,4.596666666666667,32.57,1.5066666666666666,5.9433333333333325,3.9333333333333336,153.82,360.3225,337.61,464.2825,44.99333333333333,23.5,36.82833333333333,25.91,24.48,11.826,23.65,0.0,21.252499999999998,2.935,26.103999999999996,41.425000000000004,129.315,64.80666666666667,0.0,736.7225000000001,460.8625,259.0375,110.69,263.49333333333334,127.0325,5.740000000000001,40.99
Belleza,Sabado,9,3,Fin de Semana,Vertiente del Pacífico,12.0,2.48,1.0,8758.2,8514.6,50.706,49.294,15.433333333333335,1.2533333333333332,35.27,0.54,11.326666666666666,12.862,50.14,130.24,62.269999999999996,90.78,40.14333333333334,17.6325,31.831666666666667,25.799999999999997,26.12833333333333,7.018000000000001,28.759999999999998,14.754999999999999,26.715,6.4225,26.607999999999997,14.626666666666667,86.0925,7.788333333333334,0.0,167.43,90.42,17.33,50.48,94.84333333333332,80.93,2.963333333333333,65.14
Belleza,Sabado,9,3,Fin de Semana,Sur,6.0,1.7166666666666668,18.166666666666668,24766.6,24291.8,50.482000000000006,49.517999999999994,21.043333333333333,4.846666666666667,31.36,0.9733333333333333,3.426666666666667,19.06833333333333,170.81,175.3425,124.68,135.1575,57.55666666666667,8.242,36.77,21.2,32.41166666666667,34.24666666666666,34.6025,4.0975,19.8825,17.8975,30.52,81.46166666666666,171.3475,215.94499999999996,1.04,210.81,115.615,62.5925,182.2,163.30666666666667,100.0225,1.9933333333333334,23.13
Charcutería,Sabado,9,3,Fin de Semana,Bajo Cauca,12.0,0.6966666666666667,18.0,45519.2,48218.6,48.56,51.44,26.763333333333335,1.7300000000000002,24.61,0.6466666666666666,3.0566666666666666,29.548333333333332,33.75,143.575,56.77333333333333,103.0175,186.28333333333333,16.476666666666667,275.48499999999996,74.53666666666668,98.90999999999998,10.031666666666666,180.86499999999998,15.3575,222.685,76.715,106.346,162.42166666666665,271.99,24.736666666666665,0.535,277.395,124.67,59.99,189.54,213.84666666666666,152.5675,1.1033333333333333,33.87
Charcutería,Sabado,9,3,Fin de Semana,Sur,6.0,0.8300000000000001,2.5,3405.4,3035.2,52.872,47.128,15.326666666666668,1.04,29.52,0.5566666666666666,14.513333333333334,18.762,136.29,220.59333333333333,126.69867211386399,243.465,73.6,33.3,55.825,39.42136023264268,42.65,58.975,39.54666666666667,11.106666666666667,34.156666666666666,0.0,41.95333333333333,88.55833333333334,219.995,179.76999999999998,0.0,167.695,178.7425,0.0,42.11,93.29333333333334,81.45750000000001,1.7266666666666668,34.56
Productos Congelados,Sabado,9,3,Fin de Semana,Nordeste,12.0,1.04,6.333333333333333,19555.6,19655.6,49.876,50.124,25.26,3.7533333333333334,27.47,0.8300000000000001,1.8566666666666667,35.445,15.24,233.1125,83.69,117.6125,262.7183333333333,15.536666666666667,245.33,116.23833333333334,138.87666666666667,8.574,219.9775,6.470000000000001,178.9475,98.4825,147.07800000000003,61.55666666666667,148.84,7.843333333333334,0.0,324.8,130.2425,66.765,50.57,179.55666666666664,129.465,1.2633333333333334,45.61
Pasabocas,Martes,9,6,Laboral,Bajo Occidente,18.0,2.1366666666666667,2.5,5443.8,5289.6,50.718,49.282,20.59,2.6,33.98,0.9033333333333333,4.05,16.3825,64.98467190486303,131.71333333333334,102.615,157.86333333333332,55.105,13.382137469710932,41.693333333333335,32.55,27.94333333333333,21.776666666666667,36.905,0.0,21.075,16.2975,26.18,37.32833333333333,91.2275,195.37833333333333,0.0,99.88,70.96000000000001,42.7175,22.68,90.42333333333333,46.4075,3.72,43.54
Pasabocas,Martes,9,6,Laboral,Vertiente Oriental,3.0,1.4433333333333334,74.83333333333333,223762.6,251706.6,47.064,52.936,16.49,3.953333333333333,34.34,1.2333333333333334,7.079999999999999,13.856666666666667,108.72,385.7025,207.55,370.275,48.10333333333333,4.685,29.01,24.26,25.113333333333333,15.131666666666668,36.025,4.195,22.8875,18.3575,24.472,544.085,757.92,340.715,0.385,633.01,404.65999999999997,219.43,208.52,247.89666666666665,183.495,3.8000000000000003,19.59
Belleza,Miercoles,9,7,Laboral,Urabá,6.0,0.45999999999999996,38.333333333333336,61938.0,67023.2,48.032,51.968,29.683333333333337,2.2433333333333336,21.92,0.41,0.6366666666666666,5.11,47.04,69.97999999999999,12.410000000000002,54.195,119.30333333333334,7.021666666666667,55.36833333333334,70.18666666666667,60.975,32.155,94.465,7.135,41.207499999999996,60.955,58.92,91.11833333333334,162.565,59.699999999999996,0.26,198.4675,83.1125,17.0025,182.36,148.27,94.2475,0.5599999999999999,54.57
Despensa,Miercoles,9,7,Laboral,Occidente,9.0,0.88,43.5,150389.8,165588.2,47.598,52.402,24.396666666666672,2.683333333333333,27.2,0.7866666666666667,2.75,44.71,48.23,87.7025,28.2875,64.895,71.76666666666667,3.8649999999999998,31.101666666666663,37.68333333333333,36.135,10.996666666666668,65.125,2.455,27.025,33.77,40.036,220.73666666666668,327.205,44.20666666666667,1.024,149.57,67.4575,30.9425,124.49,128.61666666666667,82.1125,2.5066666666666664,34.09
"Lácteos, huevos y refrigerados",Miercoles,9,7,Laboral,Centro,6.0,2.6933333333333334,16.0,8138.6,8087.4,50.156,49.844,18.686666666666667,4.636666666666667,37.69,1.0566666666666666,3.76,16.451666666666668,135.84,373.89,110.57,374.265,92.72833333333334,24.613333333333333,71.11666666666666,42.844,52.56333333333333,81.66,46.36750000000001,15.3925,45.285,17.6725,45.584,125.48333333333333,238.20499999999998,260.41333333333336,0.0,399.94,209.22250000000003,104.215,100.33,218.32666666666668,147.20999999999998,3.17,25.3
Panadería y Pastelería,Miercoles,9,7,Laboral,Sur,6.0,0.88,40.0,45217.8,47875.2,48.572,51.428,18.45,2.893333333333333,40.5,0.6666666666666666,9.926666666666668,11.21,73.56,145.5625,64.475,118.435,126.33166666666666,9.406666666666666,52.693333333333335,103.675,66.08666666666666,40.00333333333334,96.375,7.82,43.0875,72.315,70.94,270.1066666666666,433.54,268.68666666666667,0.0,248.4875,122.4775,71.95500000000001,194.83,236.33333333333334,176.3025,1.1866666666666665,11.35
Bebidas,Jueves,9,8,Laboral,Urabá,6.0,1.67,0.0,4626.8,4743.6,49.378,50.622,5.0,85.0,18.15,1.67,3.33,3.6666666666666665,64.98467190486303,198.26123218604954,126.69867211386399,180.72590294272894,27.525,13.382137469710932,16.6,31.3,13.625,5.55,21.8475,0.0,8.295,15.1875,10.8075,28.306,59.480000000000004,0.0,0.0,0.0,0.0,0.0,124.97187288569963,25.896666666666665,8.122499999999999,3.33,62.85
Bebidas,Jueves,9,8,Laboral,Oriente,10.0,0.8266666666666667,8.333333333333334,16236.4,18130.4,47.244,52.75599999999999,22.349999999999998,3.4899999999999998,40.26,0.5566666666666668,5.07,22.886666666666667,82.03,136.165,224.385,214.8825,180.295,14.34,140.38333333333333,79.105,91.36500000000001,18.886666666666667,111.1575,4.115,65.225,51.92,85.718,90.72333333333334,132.54500000000002,112.09333333333335,0.0,251.26749999999998,234.62,117.5825,124.98,124.33666666666666,88.745,1.7033333333333334,23.95
Belleza,Jueves,9,8,Laboral,Occidente,4.0,0.6766666666666667,1.1666666666666667,6280.8,6077.0,50.824,49.178,23.653333333333336,5.45,42.69,0.6633333333333334,1.9399999999999997,10.2775,97.72,238.9325,293.805,262.6166666666667,72.1,16.6,47.05166666666667,44.1,39.34666666666667,6.1225000000000005,44.3775,4.1975,28.045,11.0125,34.378,39.483333333333334,82.34,20.43,0.0,444.27250000000004,280.2275,144.585,140.39,139.76666666666665,112.875,1.62,29.67
Cuidado Personal,Jueves,9,8,Laboral,Oriente,13.0,0.9833333333333334,2.1666666666666665,8331.6,8056.2,50.838,49.162,22.80666666666667,5.386666666666667,40.05,0.8666666666666667,2.5,14.894,37.5,231.01,77.64,81.08666666666666,55.86833333333333,13.382137469710932,32.39833333333333,23.955,28.421666666666667,6.138333333333333,45.825,0.0,29.270000000000003,16.6625,33.684000000000005,86.735,215.6525,6.158,1.5575,216.3325,138.255,109.8775,348.17,201.21333333333334,161.6925,1.4566666666666668,36.75
Despensa,Jueves,9,8,Laboral,Magdalena Medio,15.0,0.96,6.0,10175.2,9671.8,51.27,48.730000000000004,23.72,2.9166666666666665,34.18,0.55,3.01,16.82166666666667,75.57,164.67249999999999,41.05,150.905,77.93166666666666,24.9,70.87833333333333,32.0,50.080000000000005,21.896666666666665,44.1,17.96,50.375,14.4775,54.36,162.275,341.59000000000003,42.38166666666667,1.75,225.57,98.89,17.065,91.97,145.16333333333333,112.7075,2.85,44.93
Productos Congelados,Jueves,9,8,Laboral,Centro,18.0,2.6933333333333334,16.0,8138.6,8087.4,50.156,49.844,18.686666666666667,4.636666666666667,37.69,1.0566666666666666,3.76,16.451666666666668,135.84,373.89,110.57,374.265,92.72833333333334,24.613333333333333,71.11666666666666,42.844,52.56333333333333,81.66,46.36750000000001,15.3925,45.285,17.6725,45.584,125.48333333333333,238.20499999999998,260.41333333333336,0.0,399.94,209.22250000000003,104.215,100.33,218.32666666666668,147.20999999999998,3.17,25.3
Aseo de hogar,Viernes,9,9,Laboral,Centro,4.0,2.2,8.333333333333334,12422.2,12736.8,49.372,50.628,18.75,4.746666666666667,42.22,0.6633333333333334,4.96,18.245,38.5,169.67333333333332,58.435,76.72999999999999,94.015,15.823333333333332,70.255,32.145,50.373333333333335,29.346666666666664,79.0125,4.025,55.47,27.517500000000002,56.334,143.07333333333332,215.7175,118.60833333333333,0.0,132.35750000000002,32.6825,48.53,67.79,116.91666666666667,67.385,2.6799999999999997,23.29
"Lácteos, huevos y refrigerados",Viernes,9,9,Laboral,Norte,8.0,1.7533333333333332,0.8333333333333334,4705.2,4265.6,52.448,47.552,16.083333333333332,3.56,37.15,1.5566666666666666,6.886666666666667,8.904,58.69,212.09,126.69867211386399,106.38,230.21833333333333,59.864999999999995,167.29666666666665,69.66666666666667,129.96333333333334,15.24,124.4325,5.9025,81.875,31.285,133.076,14.4825,20.107499999999998,13.185,2.775,103.515,26.595,0.0,47.64,78.68333333333334,33.8475,4.163333333333333,49.03
Pasabocas,Viernes,9,9,Laboral,Urabá,6.0,1.4513234918200408,0.0,2581.2,2526.0,50.54,49.46,100.0,4.760292529396728,15.07,1.0243700472903885,4.548762142126789,33.699999999999996,64.98467190486303,198.26123218604954,126.69867211386399,180.72590294272894,58.8725,13.382137469710932,38.6675,56.8,29.7825,0.0,26.86,0.0,10.58,18.94,24.365000000000002,42.8,83.405,6.55,0.0,0.0,0.0,0.0,124.97187288569963,20.8,30.876666666666665,2.3610833652862984,90.59
Productos Congelados,Viernes,9,9,Laboral,Bajo Cauca,2.0,0.6966666666666667,18.0,45519.2,48218.6,48.56,51.44,26.763333333333335,1.7300000000000002,24.61,0.6466666666666666,3.0566666666666666,29.548333333333332,33.75,143.575,56.77333333333333,103.0175,186.28333333333333,16.476666666666667,275.48499999999996,74.53666666666668,98.90999999999998,10.031666666666666,180.86499999999998,15.3575,222.685,76.715,106.346,162.42166666666665,271.99,24.736666666666665,0.535,277.395,124.67,59.99,189.54,213.84666666666666,152.5675,1.1033333333333333,33.87
Vinos y Licores,Viernes,9,9,Laboral,Oriente,12.0,1.2466666666666668,4.833333333333333,14452.8,14653.2,49.656,50.344,19.419999999999998,7.103333333333333,33.57,1.1566666666666667,3.25,9.266666666666667,81.04,338.82500000000005,226.5975,461.995,128.67333333333332,13.724,180.33333333333334,46.6,69.61666666666666,14.488333333333335,87.8625,13.82,126.75750000000001,34.6875,63.41799999999999,142.5533333333333,241.66500000000002,130.64833333333334,0.0,646.5975000000001,665.87,501.3975,127.2,253.38,144.975,1.8166666666666667,27.92
Aseo de hogar,Sabado,9,10,Fin de Semana,Oriente,12.0,1.5,0.8333333333333334,7985.4,8013.6,49.912,50.088,21.66,5.546666666666667,46.69,1.2,2.4533333333333336,18.886000000000003,61.38,194.74,147.3033333333333,240.57000000000002,68.24249999999999,12.4,51.76333333333334,43.6,35.6175,3.1725000000000003,34.5875,0.0,9.9425,23.9175,29.002,102.40500000000002,208.3025,10.14,0.0,216.3275,188.8025,86.12,181.49,278.3566666666666,93.4925,1.64,37.69
Dulces y postres,Martes,9,13,Laboral,Sur,16.0,0.7933333333333334,90.16666666666667,169653.0,184805.2,47.864,52.136,24.279999999999998,4.523333333333333,42.07,0.7833333333333333,2.436666666666667,12.071666666666667,66.83,148.2625,91.63250000000001,121.1175,74.45333333333333,5.53,50.03666666666667,35.38666666666666,38.49,18.75166666666667,60.0025,4.75,41.0025,28.4925,37.582,423.20166666666665,563.5225,177.16833333333332,0.7024999999999999,329.42,146.9325,97.08,207.01,244.36333333333334,162.7175,1.18,10.29
Pasabocas,Martes,9,13,Laboral,Bajo Cauca,3.0,1.2133333333333334,3.3333333333333335,26635.0,27186.8,49.492000000000004,50.507999999999996,24.656666666666666,6.305000000000001,26.68,1.1500000000000001,1.49,8.786666666666667,8.54,25.67,16.12,14.155,128.76166666666666,13.16,111.62166666666667,47.06333333333333,69.35666666666667,3.9966666666666666,105.4325,5.6274999999999995,79.5125,42.085,78.576,24.973333333333333,61.685,6.553333333333334,0.0,18.375,10.225,6.7125,0.0,74.70333333333333,41.96,1.2933333333333332,48.7
Pasabocas,Martes,9,13,Laboral,Suroeste,12.0,1.5433333333333332,4.666666666666667,9323.2,9267.2,50.154,49.846,17.743333333333332,6.300000000000001,36.85,1.0233333333333332,5.603333333333333,10.011666666666667,71.4,381.5775,327.73,610.5575,161.11333333333332,26.05,127.835,35.00833333333333,91.65166666666666,18.906666666666666,124.6325,5.4625,97.535,14.342500000000001,95.368,52.64000000000001,165.35750000000002,32.723333333333336,1.375,855.95,668.3,428.6425,90.32,253.99666666666667,109.14,1.7833333333333332,47.26
